@relation bookkeeper_Train_R4-weka.filters.unsupervised.attribute.Remove-R1-4-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false,true}

@data
3,1,0,0,0,1,0,0,196,1,2,0,true
3,1,0,0,0,1,0,0,196,1,5,0,true
4,2,0,0,0,2,2,0,196,1,2,0,true
3,1,0,0,0,1,0,0,96,3,6,0,true
26,9,3,4,0,1,0,11,196,1,4,5,true
136,29,33,10,2,1,0,9,412,3,29,12,false
48,3,4,1,1,2,0,11,420,3,9,7,false
9,2,2,0,0,1,2,1,92,2,2,0,false
3,2,0,0,0,1,1,0,412,2,16,0,false
6,1,2,0,0,1,0,2,412,2,16,1,false
3,1,0,0,0,1,0,0,196,1,2,0,true
8,2,2,1,0,1,2,1,412,1,11,0,false
3,1,0,0,0,1,0,1,4,2,14,1,false
5,1,1,1,0,1,0,0,4,1,3,0,false
3,1,0,0,0,1,1,0,412,2,16,0,false
16,5,3,0,0,1,1,4,4,2,14,2,false
3,1,0,0,0,0,0,1,204,2,4,0,false
3,1,0,0,0,1,0,0,4,2,14,0,false
4,2,0,0,0,1,3,4,4,1,3,0,false
3,1,0,0,0,1,0,0,196,1,5,0,true
14,3,0,0,1,0,1,1,412,2,13,1,false
6,1,2,0,0,1,8,0,412,2,16,0,false
19,2,1,0,0,0,1,4,4,2,5,0,false
8,2,0,0,0,2,0,0,412,2,16,1,false
30,10,2,4,0,2,0,7,4,1,3,3,false
3,1,0,0,0,1,0,0,412,2,16,0,false
3,2,0,0,0,1,2,0,412,2,16,0,false
3,1,0,0,0,0,1,0,196,1,9,0,true
40,1,0,0,0,0,3,2,412,3,16,7,false
3,1,0,0,0,1,1,0,196,1,3,0,true
5,1,3,0,0,0,2,1,196,1,2,1,true
6,1,2,0,0,1,0,0,205,2,6,0,false
3,1,1,0,0,0,1,1,56,1,2,0,true
36,7,4,0,0,2,4,3,0,1,1,2,true
27,6,3,1,1,3,0,2,0,1,1,3,true
1,1,0,0,0,0,1,0,196,1,4,0,false
6,1,2,0,0,1,0,0,205,2,6,0,false
12,2,2,0,1,2,0,3,219,3,4,0,false
1,1,0,0,0,0,0,0,4,2,14,0,false
3,1,0,0,0,1,1,0,4,2,11,0,false
27,1,1,0,0,0,0,1,191,1,6,2,false
3,1,0,0,0,0,1,1,196,2,7,0,false
3,1,0,0,0,1,0,0,196,3,20,0,true
24,2,3,1,0,1,0,6,152,1,3,5,false
9,2,0,0,0,2,4,1,4,2,14,0,false
3,1,0,0,0,1,3,0,4,1,2,0,false
3,1,0,0,0,1,0,0,196,1,2,0,true
10,2,0,0,0,0,2,0,412,2,16,0,false
3,1,0,0,0,1,0,2,4,2,14,0,false
3,1,0,0,0,1,0,1,412,2,16,1,false
3,1,0,0,0,1,0,0,328,2,11,0,false
